"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"ENSG00000227946"	"INO80D-AS1"	"lncRNA"
"ENSG00000227953"	"LINC01341"	"lncRNA"
"ENSG00000227959"	"EPHA2-AS1"	"lncRNA"
"ENSG00000227963"	"RBM15-AS1"	"lncRNA"
"ENSG00000227992"	""	"processed_pseudogene"
"ENSG00000228043"	"SPOPL-DT"	"lncRNA"
"ENSG00000228044"	""	"lncRNA"
"ENSG00000228057"	"SEC63P1"	"processed_pseudogene"
"ENSG00000228109"	"MELTF-AS1"	"lncRNA"
"ENSG00000228126"	"FALEC"	"lncRNA"
"ENSG00000228150"	""	"lncRNA"
"ENSG00000228172"	""	"lncRNA"
"ENSG00000228203"	"GRASLND"	"lncRNA"
"ENSG00000228217"	"PNRC2P1"	"processed_pseudogene"
"ENSG00000228251"	""	"lncRNA"
"ENSG00000228288"	"PCAT6"	"lncRNA"
"ENSG00000228305"	"PRELID1P6"	"processed_pseudogene"
"ENSG00000228350"	"LINC02585"	"lncRNA"
"ENSG00000228382"	"ITPKB-IT1"	"lncRNA"
"ENSG00000228397"	"LINC01635"	"lncRNA"
"ENSG00000228423"	""	"lncRNA"
"ENSG00000228436"	"RRAGC-DT"	"lncRNA"
"ENSG00000228446"	"ANKRD49P1"	"processed_pseudogene"
"ENSG00000228470"	""	"lncRNA"
"ENSG00000228474"	"OST4"	"protein_coding"
"ENSG00000228486"	"C2orf92"	"protein_coding"
"ENSG00000228502"	"EEF1A1P11"	"processed_pseudogene"
"ENSG00000228526"	"MIR34AHG"	"lncRNA"
"ENSG00000228541"	""	"lncRNA"
"ENSG00000228549"	"LINC03126"	"lncRNA"
"ENSG00000228589"	"SPCS2P4"	"transcribed_processed_pseudogene"
"ENSG00000228594"	"FNDC10"	"protein_coding"
"ENSG00000228613"	""	"lncRNA"
"ENSG00000228672"	"PROB1"	"protein_coding"
"ENSG00000228716"	"DHFR"	"protein_coding"
"ENSG00000228794"	"LINC01128"	"lncRNA"
"ENSG00000228818"	""	"processed_pseudogene"
"ENSG00000228826"	""	"lncRNA"
"ENSG00000228830"	""	"lncRNA"
"ENSG00000228838"	""	"lncRNA"
"ENSG00000228857"	"ACTR3-AS1"	"lncRNA"
"ENSG00000229127"	"KANSL1L-AS1"	"lncRNA"
"ENSG00000229267"	"SNHG31"	"lncRNA"
"ENSG00000229291"	"LINC02768"	"lncRNA"
"ENSG00000229321"	""	"lncRNA"
"ENSG00000229325"	"ACAP2-IT1"	"lncRNA"
"ENSG00000229337"	""	"lncRNA"
"ENSG00000229344"	"MTCO2P12"	"unprocessed_pseudogene"
"ENSG00000229348"	"HYI-AS1"	"lncRNA"
"ENSG00000229388"	"TAF12-DT"	"lncRNA"
"ENSG00000229431"	"MED8-AS1"	"lncRNA"
"ENSG00000229447"	""	"processed_pseudogene"
"ENSG00000229619"	"MBNL1-AS1"	"lncRNA"
"ENSG00000229739"	"PDC-AS1"	"lncRNA"
"ENSG00000229816"	"DDX50P1"	"processed_pseudogene"
"ENSG00000229820"	"DNAJC8P4"	"processed_pseudogene"
"ENSG00000229953"	"BCAN-AS2"	"lncRNA"
"ENSG00000229956"	"ZRANB2-DT"	"lncRNA"
"ENSG00000229989"	"MIR181A1HG"	"lncRNA"
"ENSG00000229994"	"RPL5P4"	"processed_pseudogene"
"ENSG00000230002"	"ALMS1-IT1"	"lncRNA"
"ENSG00000230063"	""	"lncRNA"
"ENSG00000230068"	"CDC42-IT1"	"lncRNA"
"ENSG00000230069"	"LRRC37A15P"	"processed_pseudogene"
"ENSG00000230077"	"MTAPP2"	"processed_pseudogene"
"ENSG00000230082"	"PRRT3-AS1"	"lncRNA"
"ENSG00000230084"	"ZBTB47-AS1"	"lncRNA"
"ENSG00000230102"	"LINC02028"	"lncRNA"
"ENSG00000230124"	"ACBD6"	"protein_coding"
"ENSG00000230184"	"SMYD3-IT1"	"lncRNA"
"ENSG00000230337"	"EXOSC10-AS1"	"lncRNA"
"ENSG00000230408"	"BZW1-AS1"	"lncRNA"
"ENSG00000230409"	"TCEA1P2"	"processed_pseudogene"
"ENSG00000230415"	"LINC01786"	"lncRNA"
"ENSG00000230424"	"EMC1-AS1"	"lncRNA"
"ENSG00000230426"	"LINC01036"	"lncRNA"
"ENSG00000230432"	""	"lncRNA"
"ENSG00000230454"	""	"lncRNA"
"ENSG00000230457"	"PA2G4P4"	"processed_pseudogene"
"ENSG00000230530"	"LIMD1-AS1"	"lncRNA"
"ENSG00000230606"	"APPAT"	"lncRNA"
"ENSG00000230615"	""	"lncRNA"
"ENSG00000230623"	""	"lncRNA"
"ENSG00000230650"	""	"processed_pseudogene"
"ENSG00000230679"	"ENO1-AS1"	"lncRNA"
"ENSG00000230696"	""	"lncRNA"
"ENSG00000230698"	""	"lncRNA"
"ENSG00000230732"	""	"lncRNA"
"ENSG00000230735"	""	"lncRNA"
"ENSG00000230747"	""	"lncRNA"
"ENSG00000230773"	""	"lncRNA"
"ENSG00000230783"	"RPS3AP13"	"processed_pseudogene"
"ENSG00000230833"	"RPEP3"	"processed_pseudogene"
"ENSG00000230896"	""	"lncRNA"
"ENSG00000230979"	""	"processed_pseudogene"
"ENSG00000231043"	""	"processed_pseudogene"
"ENSG00000231050"	"GNB1-DT"	"lncRNA"
"ENSG00000231064"	"THBS3-AS1"	"lncRNA"
"ENSG00000231073"	""	"lncRNA"
"ENSG00000231134"	"TCF7L1-IT1"	"lncRNA"
"ENSG00000231177"	"LINC00852"	"lncRNA"
"ENSG00000231181"	""	"processed_pseudogene"
"ENSG00000231249"	"ITPR1-DT"	"lncRNA"
"ENSG00000231272"	""	"lncRNA"
"ENSG00000231304"	"SGO1-AS1"	"lncRNA"
"ENSG00000231312"	"MAP4K3-DT"	"lncRNA"
"ENSG00000231327"	"LINC01816"	"lncRNA"
"ENSG00000231365"	"WARS2-AS1"	"lncRNA"
"ENSG00000231401"	""	"lncRNA"
"ENSG00000231534"	"FBXO36-IT1"	"lncRNA"
"ENSG00000231563"	""	"lncRNA"
"ENSG00000231663"	"COA6-AS1"	"lncRNA"
"ENSG00000231770"	"TMEM44-AS1"	"lncRNA"
"ENSG00000231789"	"PIK3CD-AS2"	"lncRNA"
"ENSG00000231890"	"DARS1-AS1"	"lncRNA"
"ENSG00000231908"	"IDH1-AS1"	"lncRNA"
"ENSG00000231999"	"LRRC8C-DT"	"lncRNA"
"ENSG00000232065"	"LINC01063"	"lncRNA"
"ENSG00000232093"	"DCST1-AS1"	"lncRNA"
"ENSG00000232112"	"TMA7"	"protein_coding"
"ENSG00000232166"	""	"processed_pseudogene"
"ENSG00000232228"	"RPL36AP16"	"processed_pseudogene"
"ENSG00000232347"	""	"lncRNA"
"ENSG00000232450"	""	"transcribed_processed_pseudogene"
"ENSG00000232453"	"LINC02777"	"lncRNA"
"ENSG00000232479"	"KRT8P52"	"processed_pseudogene"
"ENSG00000232485"	"RPL37A-DT"	"lncRNA"
"ENSG00000232499"	""	"processed_pseudogene"
"ENSG00000232504"	"ST3GAL5-AS1"	"lncRNA"
"ENSG00000232518"	""	"lncRNA"
"ENSG00000232526"	"VDAC1P13"	"processed_pseudogene"
"ENSG00000232536"	""	"lncRNA"
"ENSG00000232586"	"KIAA1614-AS1"	"lncRNA"
"ENSG00000232648"	"ING2-DT"	"lncRNA"
"ENSG00000232671"	"ZNF687-AS1"	"lncRNA"
"ENSG00000232693"	""	"lncRNA"
"ENSG00000232732"	""	"lncRNA"
"ENSG00000232832"	"LMLN-AS1"	"lncRNA"
"ENSG00000232860"	"SMG7-AS1"	"lncRNA"
"ENSG00000232874"	"LINC02924"	"lncRNA"
"ENSG00000232915"	"RNF14P1"	"processed_pseudogene"
"ENSG00000232931"	"LINC00342"	"lncRNA"
"ENSG00000232973"	"CYP1B1-AS1"	"lncRNA"
"ENSG00000232994"	"RPL7P14"	"processed_pseudogene"
"ENSG00000232995"	""	"lncRNA"
"ENSG00000233008"	"LINC01725"	"lncRNA"
"ENSG00000233040"	"FAM204BP"	"processed_pseudogene"
"ENSG00000233058"	"ATP13A3-DT"	"lncRNA"
"ENSG00000233061"	"TTLL7-IT1"	"lncRNA"
"ENSG00000233072"	"RPS15AP6"	"processed_pseudogene"
"ENSG00000233184"	"DPH5-DT"	"lncRNA"
"ENSG00000233230"	""	"lncRNA"
"ENSG00000233246"	"PHC2-AS1"	"lncRNA"
"ENSG00000233266"	"HMGB1P31"	"processed_pseudogene"
"ENSG00000233276"	"GPX1"	"protein_coding"
"ENSG00000233421"	"LINC01783"	"lncRNA"
"ENSG00000233426"	"EIF3FP3"	"processed_pseudogene"
"ENSG00000233461"	""	"lncRNA"
"ENSG00000233579"	"KRT8P15"	"processed_pseudogene"
"ENSG00000233593"	"LINC02609"	"lncRNA"
"ENSG00000233602"	"ERI3-IT1"	"lncRNA"
"ENSG00000233608"	"TWIST2"	"protein_coding"
"ENSG00000233611"	"GBX2-AS1"	"lncRNA"
"ENSG00000233621"	"LITATS1"	"lncRNA"
"ENSG00000233654"	"NEMP2-DT"	"lncRNA"
"ENSG00000233673"	"ANAPC1P1"	"transcribed_unprocessed_pseudogene"
"ENSG00000233674"	""	"processed_pseudogene"
"ENSG00000233716"	"MTFR2P1"	"processed_pseudogene"
"ENSG00000233757"	"ZNF892"	"protein_coding"
"ENSG00000233762"	"RPS15P4"	"processed_pseudogene"
"ENSG00000233806"	"LINC01237"	"lncRNA"
"ENSG00000233885"	"YEATS2-AS1"	"lncRNA"
"ENSG00000233912"	""	"lncRNA"
"ENSG00000233954"	"UQCRHL"	"protein_coding"
"ENSG00000234028"	"EIF2AK3-DT"	"lncRNA"
"ENSG00000234072"	"GTF3C2-AS2"	"lncRNA"
"ENSG00000234171"	"RNASEH1-DT"	"lncRNA"
"ENSG00000234199"	"LINC01191"	"lncRNA"
"ENSG00000234222"	"LIX1L-AS1"	"lncRNA"
"ENSG00000234329"	"RPL7AP16"	"processed_pseudogene"
"ENSG00000234350"	"ERICH2-DT"	"lncRNA"
"ENSG00000234383"	"CTBP2P8"	"processed_pseudogene"
"ENSG00000234423"	"LINC01250"	"lncRNA"
"ENSG00000234473"	"ZNF101P2"	"processed_pseudogene"
"ENSG00000234478"	"ACBD3-AS1"	"lncRNA"
"ENSG00000234546"	"LNCTAM34A"	"lncRNA"
"ENSG00000234584"	""	"lncRNA"
"ENSG00000234602"	"MCIDAS"	"protein_coding"
"ENSG00000234624"	""	"processed_pseudogene"
"ENSG00000234690"	"EPCAM-DT"	"lncRNA"
"ENSG00000234694"	"CDC20-DT"	"lncRNA"
"ENSG00000234737"	"KRT18P15"	"processed_pseudogene"
"ENSG00000234741"	"GAS5"	"lncRNA"
"ENSG00000234754"	"LINC02817"	"lncRNA"
"ENSG00000234807"	"JUN-DT"	"lncRNA"
"ENSG00000234841"	""	"processed_pseudogene"
"ENSG00000234851"	"RPL23AP42"	"processed_pseudogene"
"ENSG00000234946"	"SDHCP3"	"processed_pseudogene"
"ENSG00000234975"	"FTH1P2"	"processed_pseudogene"
"ENSG00000234981"	"RPL7AP20"	"processed_pseudogene"
"ENSG00000234997"	"LINC02966"	"lncRNA"
"ENSG00000235052"	""	"lncRNA"
"ENSG00000235078"	""	"lncRNA"
"ENSG00000235084"	"CHCHD2P6"	"processed_pseudogene"
"ENSG00000235092"	"ID2-AS1"	"lncRNA"
"ENSG00000235151"	""	"lncRNA"
"ENSG00000235169"	"SMIM1"	"protein_coding"
"ENSG00000235257"	"ITGA9-AS1"	"lncRNA"
"ENSG00000235358"	"SCMH1-DT"	"lncRNA"
"ENSG00000235449"	"COX7CP2"	"processed_pseudogene"
"ENSG00000235501"	"CNN3-DT"	"lncRNA"
"ENSG00000235529"	"AGAP1-IT1"	"lncRNA"
"ENSG00000235545"	"DOCK7-DT"	"lncRNA"
"ENSG00000235613"	"NSRP1P1"	"processed_pseudogene"
"ENSG00000235651"	"G3BP1P1"	"processed_pseudogene"
"ENSG00000235655"	"H3P6"	"processed_pseudogene"
"ENSG00000235748"	"SEPTIN14P12"	"processed_pseudogene"
"ENSG00000235831"	"BHLHE40-AS1"	"lncRNA"
"ENSG00000235833"	""	"processed_pseudogene"
"ENSG00000235897"	"TM4SF19-AS1"	"lncRNA"
"ENSG00000235908"	"RHOA-IT1"	"lncRNA"
"ENSG00000235919"	"ASH1L-AS1"	"lncRNA"
"ENSG00000235927"	"NEXN-AS1"	"lncRNA"
"ENSG00000235978"	""	"lncRNA"
"ENSG00000236021"	"COP1-DT"	"lncRNA"
"ENSG00000236047"	"RPL13AP12"	"processed_pseudogene"
"ENSG00000236073"	""	"processed_pseudogene"
"ENSG00000236098"	""	"lncRNA"
"ENSG00000236152"	"MRPS36P1"	"processed_pseudogene"
"ENSG00000236153"	"UBE2E3-DT"	"lncRNA"
"ENSG00000236200"	"KDM4A-AS1"	"lncRNA"
"ENSG00000236204"	"LINC01376"	"lncRNA"
"ENSG00000236255"	""	"lncRNA"
"ENSG00000236423"	"LINC01134"	"lncRNA"
"ENSG00000236427"	"CCDST"	"lncRNA"
"ENSG00000236432"	"MFF-DT"	"lncRNA"
"ENSG00000236439"	"RPS27P8"	"processed_pseudogene"
"ENSG00000236447"	"ATG10-IT1"	"lncRNA"
"ENSG00000236489"	"RPL34P10"	"processed_pseudogene"
"ENSG00000236528"	""	"lncRNA"
"ENSG00000236535"	"RC3H1-IT1"	"lncRNA"
"ENSG00000236595"	"MED15P5"	"processed_pseudogene"
"ENSG00000236636"	"UBA5P1"	"processed_pseudogene"
"ENSG00000236682"	"MAP3K2-DT"	"lncRNA"
"ENSG00000236723"	""	"lncRNA"
"ENSG00000236780"	"LINC01829"	"lncRNA"
"ENSG00000236809"	"SNX25P1"	"unprocessed_pseudogene"
"ENSG00000236810"	"ELOA-AS1"	"lncRNA"
"ENSG00000236824"	"BCYRN1"	"scRNA"
"ENSG00000236859"	"NIFK-AS1"	"lncRNA"
"ENSG00000236876"	"TMSB4XP1"	"processed_pseudogene"
"ENSG00000236977"	"ANKRD44-IT1"	"lncRNA"
"ENSG00000237039"	"RPS28P4"	"processed_pseudogene"
"ENSG00000237200"	"ZBTB40-IT1"	"lncRNA"
"ENSG00000237276"	"ANO7L1"	"transcribed_unprocessed_pseudogene"
"ENSG00000237298"	"TTN-AS1"	"lncRNA"
"ENSG00000237349"	""	"processed_pseudogene"
"ENSG00000237350"	"CDC42P6"	"processed_pseudogene"
"ENSG00000237380"	"HOXD-AS2"	"lncRNA"
"ENSG00000237418"	""	"processed_pseudogene"
"ENSG00000237424"	"FOXD2-AS1"	"lncRNA"
"ENSG00000237433"	"RPSAP11"	"processed_pseudogene"
"ENSG00000237491"	"LINC01409"	"lncRNA"
"ENSG00000237505"	"PKN2-AS1"	"lncRNA"
"ENSG00000237522"	"NONOP2"	"processed_pseudogene"
"ENSG00000237638"	"LINC02245"	"lncRNA"
"ENSG00000237651"	"C2orf74"	"protein_coding"
"ENSG00000237753"	"SLC20A1-DT"	"lncRNA"
"ENSG00000237758"	"BANF1P3"	"processed_pseudogene"
"ENSG00000237765"	"FAM200B"	"protein_coding"
"ENSG00000237781"	"ADAMTSL4-AS2"	"lncRNA"
"ENSG00000237877"	"LINC01473"	"lncRNA"
"ENSG00000237883"	"DGUOK-AS1"	"lncRNA"
"ENSG00000237887"	"RPL23AP32"	"processed_pseudogene"
"ENSG00000237950"	"LINC02918"	"lncRNA"
"ENSG00000237973"	"MTCO1P12"	"unprocessed_pseudogene"
"ENSG00000238005"	"LNCATV"	"lncRNA"
"ENSG00000238107"	"LINC02806"	"lncRNA"
"ENSG00000238142"	""	"lncRNA"
"ENSG00000238259"	"PHF5AP5"	"processed_pseudogene"
"ENSG00000238279"	""	"lncRNA"
"ENSG00000238287"	"EXO5-DT"	"lncRNA"
"ENSG00000238290"	"ERRFI1-DT"	"lncRNA"
"ENSG00000238317"	"SNORD11"	"snoRNA"
"ENSG00000238741"	"SCARNA7"	"scaRNA"
"ENSG00000238825"	"RNVU1-2"	"snRNA"
"ENSG00000239040"	"Y_RNA"	"misc_RNA"
"ENSG00000239213"	"NCK1-DT"	"lncRNA"
"ENSG00000239247"	"RN7SL589P"	"misc_RNA"
"ENSG00000239280"	"DBTP1"	"processed_pseudogene"
"ENSG00000239305"	"RNF103"	"protein_coding"
"ENSG00000239474"	"KLHL41"	"protein_coding"
"ENSG00000239523"	"MYLK-AS1"	"lncRNA"
"ENSG00000239570"	"SETP11"	"processed_pseudogene"
"ENSG00000239653"	"PSMD6-AS2"	"lncRNA"
"ENSG00000239779"	"WBP1"	"protein_coding"
"ENSG00000239887"	"C1orf226"	"protein_coding"
"ENSG00000239899"	"RN7SL674P"	"misc_RNA"
"ENSG00000240014"	"RN7SL254P"	"misc_RNA"
"ENSG00000240032"	"LNCSRLR"	"lncRNA"
"ENSG00000240057"	"NEPRO-AS1"	"lncRNA"
"ENSG00000240137"	"ERICH6-AS1"	"lncRNA"
"ENSG00000240183"	"RN7SL297P"	"misc_RNA"
"ENSG00000240207"	""	"lncRNA"
"ENSG00000240288"	"GHRLOS"	"lncRNA"
"ENSG00000240303"	"ACAD11"	"protein_coding"
"ENSG00000240344"	"PPIL3"	"protein_coding"
"ENSG00000240429"	"LRRFIP1P1"	"processed_pseudogene"
"ENSG00000240476"	"LINC00973"	"lncRNA"
"ENSG00000240497"	""	"lncRNA"
"ENSG00000240541"	"TM4SF1-AS1"	"lncRNA"
"ENSG00000240567"	"LINC02067"	"lncRNA"
"ENSG00000240682"	"ISY1"	"protein_coding"
"ENSG00000240687"	""	"lncRNA"
"ENSG00000240695"	"DNAJC8P2"	"processed_pseudogene"
"ENSG00000240731"	""	"lncRNA"
"ENSG00000240750"	"RN7SL559P"	"misc_RNA"
"ENSG00000240775"	""	"processed_pseudogene"
"ENSG00000240857"	"RDH14"	"protein_coding"
"ENSG00000240964"	"RN7SL751P"	"misc_RNA"
"ENSG00000241120"	"HMGN1P8"	"processed_pseudogene"
"ENSG00000241135"	"LINC00881"	"lncRNA"
"ENSG00000241155"	"ARHGAP31-AS1"	"lncRNA"
"ENSG00000241187"	"RPL21P57"	"processed_pseudogene"
"ENSG00000241288"	"LINC02614"	"lncRNA"
"ENSG00000241313"	"WWTR1-AS1"	"lncRNA"
"ENSG00000241316"	"SUCLG2-DT"	"lncRNA"
"ENSG00000241399"	"CD302"	"protein_coding"
"ENSG00000241472"	"PTPRG-AS1"	"lncRNA"
"ENSG00000241506"	"PSMC1P1"	"processed_pseudogene"
"ENSG00000241529"	"RN7SL767P"	"misc_RNA"
"ENSG00000241535"	"CBX5P1"	"processed_pseudogene"
"ENSG00000241547"	"ACTG1P20"	"processed_pseudogene"
"ENSG00000241553"	"ARPC4"	"protein_coding"
"ENSG00000241570"	"PAQR9-AS1"	"lncRNA"
"ENSG00000241634"	"RPL13P8"	"processed_pseudogene"
"ENSG00000241741"	"RPL7AP30"	"processed_pseudogene"
"ENSG00000241889"	"CTDNEP1P1"	"processed_pseudogene"
"ENSG00000241963"	"RN7SL655P"	"misc_RNA"
"ENSG00000241975"	"ELOCP19"	"processed_pseudogene"
"ENSG00000241985"	"WWTR1-IT1"	"lncRNA"
"ENSG00000242086"	"MUC20-OT1"	"lncRNA"
"ENSG00000242125"	"SNHG3"	"lncRNA"
"ENSG00000242299"	"RPS18P5"	"processed_pseudogene"
"ENSG00000242485"	"MRPL20"	"protein_coding"
"ENSG00000242493"	"RN7SL37P"	"misc_RNA"
"ENSG00000242539"	""	"lncRNA"
"ENSG00000242622"	"GSK3B-DT"	"lncRNA"
"ENSG00000242770"	"CD200R1L-AS1"	"lncRNA"
"ENSG00000242791"	"PFN2-AS1"	"lncRNA"
"ENSG00000242797"	"GLYCTK-AS1"	"lncRNA"
"ENSG00000242829"	"RPS26P21"	"processed_pseudogene"
"ENSG00000242861"	""	"lncRNA"
"ENSG00000242880"	""	"lncRNA"
"ENSG00000243005"	"RN7SL16P"	"misc_RNA"
"ENSG00000243147"	"MRPL33"	"protein_coding"
"ENSG00000243199"	"RPL6P10"	"processed_pseudogene"
"ENSG00000243232"	"PCDHAC2"	"protein_coding"
"ENSG00000243244"	"STON1"	"protein_coding"
"ENSG00000243260"	"RN7SL558P"	"misc_RNA"
"ENSG00000243276"	""	"lncRNA"
"ENSG00000243314"	"RPS12P7"	"processed_pseudogene"
"ENSG00000243321"	"LINC01998"	"lncRNA"
"ENSG00000243364"	"EFNA4"	"protein_coding"
"ENSG00000243398"	"RN7SL141P"	"misc_RNA"
"ENSG00000243449"	"NICOL1"	"protein_coding"
"ENSG00000243477"	"NAA80"	"protein_coding"
"ENSG00000243508"	"DNAJB6P7"	"processed_pseudogene"
"ENSG00000243550"	"LINC01214"	"lncRNA"
"ENSG00000243592"	"RPL17P22"	"processed_pseudogene"
"ENSG00000243667"	"DNAAF10"	"protein_coding"
"ENSG00000243696"	""	"protein_coding"
"ENSG00000243701"	"DUBR"	"lncRNA"
"ENSG00000243710"	"CFAP57"	"protein_coding"
"ENSG00000243725"	"TTC4"	"protein_coding"
"ENSG00000243770"	"RN7SL65P"	"misc_RNA"
"ENSG00000243819"	"RN7SL832P"	"lncRNA"
"ENSG00000243915"	"THAP12P2"	"processed_pseudogene"
"ENSG00000243926"	"TIPARP-AS1"	"lncRNA"
"ENSG00000243943"	"ZNF512"	"protein_coding"
"ENSG00000243960"	""	"lncRNA"
"ENSG00000243986"	"ENO1P3"	"processed_pseudogene"
"ENSG00000243989"	"ACY1"	"protein_coding"
"ENSG00000244038"	"DDOST"	"protein_coding"
"ENSG00000244161"	"FLNB-AS1"	"lncRNA"
"ENSG00000244232"	"RN7SL698P"	"misc_RNA"
"ENSG00000244265"	"SIAH2-AS1"	"lncRNA"
"ENSG00000244300"	"GATA2-AS1"	"lncRNA"
"ENSG00000244327"	""	"lncRNA"
"ENSG00000244346"	"C9orf85P2"	"processed_pseudogene"
"ENSG00000244380"	""	"lncRNA"
"ENSG00000244405"	"ETV5"	"protein_coding"
"ENSG00000244459"	""	"lncRNA"
"ENSG00000244468"	"TM4SF18-AS1"	"lncRNA"
"ENSG00000244513"	"EOGT-DT"	"lncRNA"
"ENSG00000244578"	"LINC01391"	"lncRNA"
"ENSG00000244716"	"RPL17P7"	"processed_pseudogene"
"ENSG00000245213"	"GALNT7-DT"	"lncRNA"
"ENSG00000245322"	"H2AZ1-DT"	"lncRNA"
"ENSG00000245685"	"FRG1-DT"	"lncRNA"
"ENSG00000246090"	""	"lncRNA"
"ENSG00000246560"	"UBE2D3-AS1"	"lncRNA"
"ENSG00000247596"	"TWF2"	"protein_coding"
"ENSG00000247624"	"CPEB2-DT"	"lncRNA"
"ENSG00000247626"	"MARS2"	"protein_coding"
"ENSG00000247708"	"STX18-AS1"	"lncRNA"
"ENSG00000247950"	"SEC24B-AS1"	"lncRNA"
"ENSG00000248019"	"FAM13A-AS1"	"lncRNA"
"ENSG00000248049"	"UBA6-DT"	"lncRNA"
"ENSG00000248333"	"CDK11B"	"protein_coding"
"ENSG00000248487"	"ABHD14A"	"protein_coding"
"ENSG00000248521"	""	"processed_pseudogene"
"ENSG00000248527"	"MTATP6P1"	"unprocessed_pseudogene"
"ENSG00000248771"	"SMIM31"	"protein_coding"
"ENSG00000248773"	""	"lncRNA"
"ENSG00000248774"	""	"lncRNA"
"ENSG00000248794"	""	"processed_pseudogene"
"ENSG00000248810"	"LINC02432"	"lncRNA"
"ENSG00000248866"	"USP46-DT"	"lncRNA"
"ENSG00000248909"	"HMGB1P21"	"processed_pseudogene"
"ENSG00000248932"	"COPB2-DT"	"lncRNA"
"ENSG00000248971"	"KRT8P46"	"processed_pseudogene"
"ENSG00000249020"	"SNORA58"	"snoRNA"
"ENSG00000249087"	"ZNF436-AS1"	"lncRNA"
"ENSG00000249096"	"LINC02362"	"lncRNA"
"ENSG00000249111"	""	"lncRNA"
"ENSG00000249140"	"PRDX2P3"	"processed_pseudogene"
"ENSG00000249212"	"ATP1B1P1"	"unprocessed_pseudogene"
"ENSG00000249242"	"TMEM150C"	"protein_coding"
"ENSG00000249264"	"EEF1A1P9"	"processed_pseudogene"
"ENSG00000249307"	"LINC01088"	"lncRNA"
"ENSG00000249348"	"UGDH-AS1"	"lncRNA"
"ENSG00000249363"	"TRPC6P2"	"processed_pseudogene"
"ENSG00000249464"	"LINC01091"	"lncRNA"
"ENSG00000249476"	""	"lncRNA"
"ENSG00000249500"	"LINC01179"	"lncRNA"
"ENSG00000249532"	"MIR302CHG"	"lncRNA"
"ENSG00000249592"	"PCGF3-AS1"	"lncRNA"
"ENSG00000249617"	""	"processed_pseudogene"
"ENSG00000249661"	"TNRC18P1"	"processed_pseudogene"
"ENSG00000249673"	"NOP14-AS1"	"lncRNA"
"ENSG00000249685"	""	"lncRNA"
"ENSG00000249771"	""	"lncRNA"
"ENSG00000249846"	"LINC02021"	"lncRNA"
"ENSG00000249850"	"KRT18P31"	"processed_pseudogene"
"ENSG00000249936"	"RAC1P2"	"processed_pseudogene"
"ENSG00000249992"	"TMEM158"	"protein_coding"
"ENSG00000250020"	"SPICP4"	"processed_pseudogene"
"ENSG00000250057"	""	"lncRNA"
"ENSG00000250069"	""	"lncRNA"
"ENSG00000250075"	""	"lncRNA"
"ENSG00000250131"	"AGA-DT"	"lncRNA"
"ENSG00000250170"	"RASA2-IT1"	"lncRNA"
"ENSG00000250189"	""	"processed_pseudogene"
"ENSG00000250195"	""	"lncRNA"
"ENSG00000250220"	"ANKRD17-DT"	"lncRNA"
"ENSG00000250312"	"ZNF718"	"protein_coding"
"ENSG00000250317"	"SMIM20"	"protein_coding"
"ENSG00000250329"	"POGLUT2P1"	"processed_pseudogene"
"ENSG00000250486"	"FAM218A"	"lncRNA"
"ENSG00000250539"	"KRT8P33"	"processed_pseudogene"
"ENSG00000250565"	"ATP6V1E2"	"protein_coding"
"ENSG00000250568"	""	"processed_pseudogene"
"ENSG00000250608"	"NUDT16-DT"	"lncRNA"
"ENSG00000250764"	""	"lncRNA"
"ENSG00000250829"	""	"lncRNA"
"ENSG00000250853"	"RNF138P1"	"processed_pseudogene"
"ENSG00000250938"	"MAD2L1-DT"	"lncRNA"
"ENSG00000250950"	""	"lncRNA"
"ENSG00000250971"	""	"lncRNA"
"ENSG00000250986"	"LINC02600"	"lncRNA"
"ENSG00000251022"	"THAP9-AS1"	"lncRNA"
"ENSG00000251023"	""	"lncRNA"
"ENSG00000251031"	""	"lncRNA"
"ENSG00000251059"	"PRKG2-AS1"	"lncRNA"
"ENSG00000251350"	"LINC02475"	"lncRNA"
"ENSG00000251359"	"WWC2-AS2"	"lncRNA"
"ENSG00000251432"	"LINC02615"	"lncRNA"
"ENSG00000251456"	""	"lncRNA"
"ENSG00000251493"	"FOXD1"	"protein_coding"
"ENSG00000251495"	"PPIAP11"	"processed_pseudogene"
"ENSG00000251580"	"LINC02482"	"lncRNA"
"ENSG00000251584"	""	"lncRNA"
"ENSG00000251595"	"ABCA11P"	"transcribed_processed_pseudogene"
"ENSG00000251600"	"GUSBP5"	"lncRNA"
"ENSG00000251609"	"SETP12"	"processed_pseudogene"
"ENSG00000251611"	"FHIP1A-DT"	"lncRNA"
"ENSG00000251664"	"PCDHA12"	"protein_coding"
"ENSG00000251682"	""	"processed_pseudogene"
"ENSG00000251791"	"SCARNA6"	"scaRNA"
"ENSG00000252010"	"SCARNA5"	"scaRNA"
"ENSG00000252213"	"SNORA74D"	"snoRNA"
"ENSG00000252452"	"RNU6-107P"	"snRNA"
"ENSG00000252473"	""	"snoRNA"
"ENSG00000252759"	"Y_RNA"	"misc_RNA"
"ENSG00000252914"	"RNU6-789P"	"snRNA"
"ENSG00000252947"	"SCARNA1"	"scaRNA"
"ENSG00000252980"	"RNU6-367P"	"snRNA"
"ENSG00000253047"	""	"snoRNA"
